id,text,label,Comments
8189,@REMY119 Muslims are fighting with every religion and none religion on the face of the earth.  But we are suppose to believe it's Jews fault,racism,
8190,@harmlesstree2 And the lying Muslims claimed that all of their attacks were only done because they were preemptive.,racism,
8191,"""RT @Cameron_Gray: """"Muslim Americans feel they've been targetedâ€ - Obama",racism,
8192,"No mention of Jews, victims 60% of the time (h/t @joelengel) http:â€¦""",racism,
8193,@cdnKhadija @johnnygjokaj @BilalIGhumman @98Halima @rfrankh53 Raping children is what Mohammed did.,racism,
8194,@ibnHlophe @eeviewonders @CTFleaMarkets That Hadith is specific to AP.  Many others are specific to war on non believers everywhere.,racism,
8195,@Joyce_Karam The Saudis will arm Sunni rebels in Yemen. Civil war is inevitable.,racism,
8196,@MaxBlumenthal @mehdirhasan @tnr Mohammed was a genocidal bigot who attacked Jews and Christians. ISIS and Hamas do exactly the same.,racism,
8197,RT @PeterTownsend7: #isis #muslim #Islamophobia? I think the word you're searching for is #Islamorealism  http://t.co/NyihT8Bqyu http://t.câ€¦,racism,
8198,RT @PeterTownsend7: #Islam #ISIS Why beheadings? Because it's in the book!  http://t.co/CcVAw1M7LF http://t.co/CGDLnBIbkK,racism,
8199,@Nick_d_Williams There are many supposed Americans that work to destroy America.,racism,
8200,@TheInfoIslam Oh good. That get's them out from behind the civilians so that the Peshmerga can kill them.,racism,
8201,"@ILTAFSHEHZAD Yeah, I know. Being a human being is against Islam. Islam must be outlawed.",racism,
8202,@golddinar1 @uygaraktas @Islam4EA When you wake up tomorrow you will find that Daesh reports were as real as your 72 virgin pigs.,racism,
8203,@truaemusic The followers of the religion give a shit about the prophet of the religion. He is their example and always will be.,racism,
8204,@roisin_morgan And while all other religious groups globally are under genocidal attacks by Muslims you blame the Jews.  Utterly  stupid.,racism,
8205,@teddyboylocsin @tweetybird2009 @PatVPeters Mohammed was a caravan robber.  ISIS steals others property.,racism,
8206,"RT @sudixitca: Pakistan is a nation of haters, killers and savages. See this @Razarumi tweet. Barbarism is in the masses' minds. http://t.câ€¦",racism,
8207,"@buttercupashby @MaDaSaHaTtEr_17 I already brought you proof straight from my Qurans. If you refuse to read it, then shut up and leave.",racism,
8208,"@Col_Connaughton Muslims train babies to hate and murder, then use them for propaganda. http://t.co/c7DlwIXjPc",racism,
8209,@AAlwuhaib1977 And Muslims are murdering raping and forcefully converting Christians in Egypt and have been for centuries.,racism,
8210,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Yes, Jews are tired of being murdered by Muslims. So what?",racism,
8211,@harun_yahya You and your religious brothers are the real filth of the earth. PKK rescued Yezidis from your animal friends.,racism,
8212,@MaxBlumenthal The Arabian Peninsula was once full of Jews and Christians. They were decimated by the Muslims. Max is helping them finish it,racism,
8213,"@DianH4 LOL. First you deny that Islam permits the rape of slave girls, then you verify it. Get lost. I'm tired of you.",racism,
8214,@Beltrew @iyad_elbaghdadi Good. Anything is better than having Islamofascists in power.,racism,
8215,@AAlwuhaib1977 @dankmtl @PeaceNotHate_ And of course Christians all over the world are oppressed daily by Muslim bigotry.,racism,
8216,@YusufPeaceful @Clashoftherats @tummala82 @IndyVoices So now you Taquiyya liars deny what is explicit in the Quran. http://t.co/u1r2GhUon9,racism,
8217,"@CamilleHughes16 @_Watch_Observe_ The idea about all of these ""moderate"" Muslims is oversold.  Most are extremists. http://t.co/cQJ6cNdGow",racism,
8218,@Salon @TheMuslimGuy Objecting to this is what the PC morons of Salon call racism. http://t.co/pEPfxlLKfu,racism,
8219,@DianH4 @ExposeFalsehood .....80% of Afghan civilians are killed by Taliban. So it is a service to mankind to bomb the Taliban.,racism,
8220,@drazmat22 Islam killed it.,racism,
8221,@KhaledHamaki This is a more complete picture of the bigotry of Islam than your selective lie. http://t.co/raGDag6tmL,racism,
8222,@nyc2peach @sajid_fairooz @IsraeliRegime The Muslims are out of control and determined to steal the last tiny piece of land left to the Jews,racism,
8223,@sweden In fact many Muslim countries have the same odious laws as Daesh. This shows sex slaves are approved in KSA. http://t.co/rlwz0BqUBs,racism,
8224,"RT @ElliottVKay Call me sexist, but I'm just not comfortable with ladies reffing football.",sexism,
8225,"""Two blondes....Twitter will be the judge  of hot!#mkr""",sexism,
8226,Call me a misandrist but men in hardware stores amirite @iMudassir Call me sexist but shopping with women can take centuries &gt;.&lt;,sexism,
8227,"Who gives a flying fuck? @Rhace138 Again, call me sexist but men shouldn't get lower back tattoos",sexism,
8228,The promo bimbos are certainly annoying but Kat and Andre seem like truly objectionable people.. gross #mkr,sexism,
8229,Suck shit Kat you dumb shit. Go back into the swamp behind ya and shut the fuck up. #MKR,sexism,
8230,"There goes your attempt at an ""I'm such a deep dude"" persona. @Thecolouredkid_ @YesYoureSexist suck my balls hoe",sexism,
8231,RT @TH3THINK3R I'm not sexist but anyone that thinks males and females are equal or ever will be is naive,sexism,
8232,"@SirScatters @nonirishpaddy Oh, missed that part of it.  No...no reason to get physical.",sexism,
8233,RT @GE_ClassicEvent Driverless cars? That would be  an improvement for some of the clowns on the road! #notsexist,sexism,
8234,RT @uberfeminist: UMinn campus crime alerts will purposefully cover up details due to alerts making campus unsafe for men http://t.co/Gk0zVâ€¦,sexism,
8235,RT @Joseph_MC3 I'm not sexist but it's extremely hard for me to listen to a female vocalist,sexism,
8236,"@mykitchenrules #MKR The girls are bringing some ""Sassy-ges"" to the table.",sexism,
8237,RT @Swifter_YT I'm not sexist but I haven't subscribed to a single female YouTuber,sexism,
8238,"RT @_JackBarlow: Some women generally have a good knowledge of football, but can't fucking stand when they know shit yet think they know anâ€¦",sexism,
8239,"RT @truflo619 Im really not sexist, but its such a turn off when girls say bro like 20 times in every sentence. ...so fuckn ignorant. .lol",sexism,
8240,@lNDlEROCK No true feminist... http://t.co/RNU2MPjhjh,sexism,
8241,Ahh Manu well said! Just cook good food and you'll be OK. Simples! Back in ya box bitch Kat #MKR,sexism,
8242,OMG the sluts are going to get through #mkr,sexism,
8243,"RT @CUTigerBruce: I'm not sexist but the female football commentators on @espn are horrible to listen to. All of them have deep, man voicesâ€¦",sexism,
8244,"Kat on not winning people's choice: ""I can't believe this! Obviously those campers were voting strategically."" #mkr #delusionalcow",sexism,
8245,RT @kieranmorrisny Im not sexist but i can say with certainty i havent had an intelligent conversation with a female under 30.,sexism,
8246,RT @oglesbeast I refuse to watch a football game if a woman is commentating. I'm not sexist but some people just don't belong in some things,sexism,
8247,Where is your knowledge of feminism derived?,sexism,
8248,"RT @DeaniesWienies: My last Tweet, ???? Im not sexist but ummmm I think the whole equality thing is getting out of hand. We are different, â€¦",sexism,
8249,Maybe the girls should have less tickets on themselves and worry about the cooking. #MKR,sexism,
8250,Just one of the many perks. @FzFarulsweg Im not sexist but if women and men played in the mlb together id stop watching,sexism,
8251,"RT @_Gladi_ I'm not sexist, but this female commentator is killong me.",sexism,
8252,RT @ObsidianFiles: @BlackBeard20096 @MT8_9 http://t.co/Rk3CttHZhu #BackAwayFromTheTable #TheEnvyGap #BlackFeminists @deanesmay,sexism,
8253,"RT @katedudge I'm not sexist but I think in general, men make waaaay better music",sexism,
8254,ESPN doesn't care what you think. @Andrew_Doe24 I'm not sexist but female sports reporters need to come to an end. Immediately,sexism,
8255,How annoying is this Kat on #mkr,sexism,
8256,@She_TheWolf  True.  Just 99% of them.,sexism,
8257,RT @ShaunMichael80 I'm not sexist..but man Women's Basketball on ESPN is unwatchable,sexism,
8258,"RT @OhSoSoftley: Some of you people will call me sexist and misogynistic like the 1 person I respect the most, the one person who raised meâ€¦",sexism,
8259,"@AJKauffman @CocaCola Yeah, if there's one thing I know about old pin-ups ads, it's that they were definitely not sexist.",sexism,
8260,RT @LifeOfCRiley_ I'm not sexist but girl comedians just don't make me laugh...,sexism,
8261,RT @Cam_Matthews97 Call me sexist but am I the only person who doesn't find any female comedian funny in any way at all.,sexism,
8262,@halcyon2001 @mykitchenrules she's NO relative of mine her surname is different #KatTheCunt #MKR,sexism,
8263,"""Have you be sipping at th e sacramental wine again?\n\nYou really are a dense little dude.""",toxic,
8264,"""Howe does it feel to be a Freedom Leech parasite?""",toxic,
8265,"""Moron, the Latinos are becoming a large voting block you can't just dismissed them like you did with blacks, gay, women and other minorities.\nYou need a majority to win and all whites don't buy your crap""",toxic,
8266,"""You are stuck on stupid obviously...give me a break and don't vote.\nmoron""",toxic,
8267,"""who told you that....stupid ask yourself who kick his daughter out of the house at the age 16.....when it's comes protecting weaman you guys the last ppl on earth who can open their mounths..""",toxic,
8268,"""Ight ima get in on you mr. Army man or w.e. the fuck you are. I have family fighting on battle field right now atleast 20 members are all juggalos. Just like me you little ick sucking divk whipped bitch. If you have the time to sit here and talk shit about family then you obviously aren't doing your job fighting for our country your busy trying to start another world war with the juggalo family so shut the fuck up and grow a pair you pussy.""",toxic,
8269,"""Are you retarded? You think Iraq & Afghan were avenging deaths? Lol.. get yourself checked buddy.. even bush would laugh at you...\n\nThere is a reason why we are proud of India.. cuz we are not like US or Israel who will or can go to war at the drop of a hat.. on the long run even that is proving costly to them..\xa0\n\nSo wake up.. We are talking about Music here not War.. you dumb moron""",toxic,
8270,"""piiisii ... apparently knows nothing about cold facts\n\nRepublican Trolls make us all sick with their non factual crap\n\nYou can cry until 2016 ... your lies mean nothing to intelligent people""",toxic,
8271,"""You as stupid as you were yesterday.""",toxic,
8272,"""There are a lot of morons posting on this site but you are in a class all by yourself.""",toxic,
8273,"""You are a Moron.""",toxic,
8274,"""suck my dick yeaah babby pussy""",toxic,
8275,"""Autumn..... You are, and Idiot. \n\nRed Flag #102 - Girls with No sense of Humor.""",toxic,
8276,"""That's because you're a nobody.""",toxic,
8277,"""Yo this my nigga right here! my n my boi lil b fuck bitches on the regular, we fucking everyone bitches. tell yo boys that yo bitches aint safe when Mel Gibson n Lil B rollin out on a bitch hunt""",toxic,
8278,"""You are incredibly stupid....""",toxic,
8279,"""Why did you do that?"" ""Because you smell like dog poo. You're so stupid, just like dog poo. You're made outta poo!""",toxic,
8280,"""yeah I'm pathetic but your the idiot going around trolling other teams pages. Why don't you get f#$@ing life you little sh1thead.""",toxic,
8281,"""ugly bitch go prostitute yourself so dat you can buy a big enough pant bottom to cover your gigantic ass """,toxic,
8282,"""You're a pussy ass punk.""",toxic,
8283,"""haha...atleast get your insults straight you idiot!!....""",toxic,
8284,"""I still dont see why half of you niggas click on every video that he post on wshh just to hate. If he so wack why the fuck you even click the video. #BASED""",toxic,
8285,"""i bet you are a white devil or cracker""",toxic,
8286,"""You are human garbage.""",toxic,
8287,"""We'll leave the fanaticism to morons like you, criminal.""",toxic,
8288,"""Can we have your address so that when you die we can all come and pay our respects, and then urinate into your urn before they flush it?""",toxic,
8289,"""More people on here than you, you cunt.""",toxic,
8290,"""I think it clearly displays your lack of rational thought if you truly believe that.""",toxic,
8291,"""FACT.. YOU ARE A MORON""",toxic,
8292,"""U dad already ashamed of u cuz he dnt know if u really his son cuz your mom was sucking and fuc.king the crew back in da days..lmao...now u grew up to hate black men wit money cuz u know dsts what your mom is looking for..lol..tell her I'll pass up on dat a.ss cuz it got to many miles on it howeva she can give me some slow head...lol..lol..lol...""",toxic,
8293,"""cortez u callin niggas soft but u look soft as hell too my nigga""",toxic,
8294,"""How does trolling for Obama pay? Pretty well?  What? No pay? You're an idiot, don't breed.""",toxic,
8295,"""You are a child.""",toxic,
8296,"""Hang on, Eduardo, what's your home address? i'll come forcefully kick \nyour door down, take over your house, if you try and kick me out, i'll \nseriously physically harm you, because as you pointed out, right to self\n defence!! I hope you realise how retarded your argument is, truely!""",toxic,
8297,"""<blockquote>                        Little girl, you, YOU of all people make that statement. How dare you after all your feminist/misogynist bullshit.\n\n\nOh, and toots, anytime you want to try anf follow me up a 21,000 foot\n mountain at 64 degrees North Latitude and not whine, bitch, complain or\n get cramps, you just go ahead and sign up. \n\n\nYou are a nypocrtical piece of shit. And anytime sweetheart. Anyplace\n on the planet. You think you have a bteer pain threshold or the ability\n to follow along in my footsteps, you just raise your delicate little \nhand. The first whine oir moan out of youy when in the field, and I will\n have a dozen cameras on you and make sure the world knows what a whimpy\n little hypocrite you are.\n\n\nPussy.</blockquote>\n\nFuck you.\n\nDon't call me ""toots"".\n\nI'm disabled, and CAN'T follow you up a mountain of ANY size.\n\nI also deal with CHRONIC FUCKING PAIN, DAY IN, DAY OUT.\n\nMeow meow, fuckstain.""",toxic,
8298,"""WHAT PART OF GO BACK TOO SCHOOL AND LEARN HOW TO STRING A PROPER LEGABLE SENTANCE TOGETHER DID YOU NOT UNDERSTAND DO YOU NEED A FUCKING DIAGRAM\n\nIt is obviouse your a women as you havent learnt anything go baack to the bottom were you came from until you make sense \n\nJUST A WASTE OF SERVER SPACE SAME AS ALL WOMEN. I DOUBT EVEN HUGE BLACK COCK IN YOUR FILTHY HOLE WOULD SHUT YOU UP MORON.""",toxic,
8299,"""The comments on twitter shows that it was to embarrass Tyler.  If there was not intent of that then why would you do such a stupid idiot move as this?  We are all legally adults by the time we go to college (unless you are  a major genious), so it's time to start thinking like one.""",toxic,
8300,"""WHAT THE FUCK SUN!!! WHY ARE YOU NOT POSTING MY COMMENTS!!! ILL TELL YOU WHAT I WONT FUCKING BOTHER WRITING MY OPINIONS THEN!!! ILL JUST FUCKING SAY NICE THINGS ABOUT ALL THESE SYSTEM ABUSING SCUM BAGS SHALL I.............DECENT""",toxic,
8301,"""Flagged, you're a real dick.""",toxic,
8302,"""I Made a Joke.....A Joke you did not get.... A pun on color if you will.\nYou need to Relax.  Look at my Pic.  I'm a white guy calling white coaches dumb....If you cant get that, then you must be 10 y/o.""",toxic,
8303,"""\\xc2\\xa0You're female, gay, or both.""",toxic,
8304,"""before calling others stupid you gay piece of shit you should check the spelling of your own username because it seems that you forgot to complete its spelling. Dild....o? Dildo? *ur extremely gay""",toxic,
8305,"""suck a dick pussy ass nigga bitch!!!""",toxic,
8306,"""hey rynthih95 who the hell r \xa0u speaking on sachin .\nshut up u fucking ass [[midfing]]""",toxic,
8307,"""Soooo, what you\\'re saying is that YOU were a bully then, and you sound like one now.\\n\\nWith a name like ""klanman"", you must be a member of the KKK.\\n\\nAfter looking at your profile and reading some of your posts, you seem to be a vile, pathetic loser full of hate. \\xc2\\xa0Your mother must be real proud.""",toxic,
8308,"""hey jurbinsky your mom's a pile of garbage why don't you shut up.""",toxic,
8310,"""go back to sucking your neighbors dogs dick""",toxic,
8311,@buttercupashby @MaDaSaHaTtEr_17 The fact is that Mohammed was every bit as vile and sick as ISIS. He is their model.,racism,
8312,"@KhaledHamaki Obviously the driving meme of Islam is world domination, if it be by force, intimidation, or persuasion.",racism,
8313,We are in an era where everyone has come to understand what the real #Islam is all about. http://t.co/evEtQqChxZ,racism,
8314,@GENUG @TheMuslimIssue Saudi Arabia - a nation of Islamolunatics hiding from the Islamolunatics they helped to create. #Islam,racism,
8315,RT @DavidJo52951945: Muslim found guilty of plotting to behead British soldiers-cases like this need the death penalty http://t.co/Yc4rO5UUâ€¦,racism,
8316,@UmarMal And I'm not sure how you can yammer about homelessness when Muslims are still murdering people for apostacy and blasphemy.,racism,
8317,@LibyaLiberty @SumbelinaZ You are lying. Most Muslims are still extremists. http://t.co/u7L1uPRN7L,racism,
8318,RT @ThePoliticalHat: The next successor to the Saudi throne will be the son of a slave girl http://t.co/C1XmXLtLXQ http://t.co/WtDeBOE1HA,racism,
8319,"@hu_4u The prophet Mohammed was a terrorist, and he knew Islam.",racism,
8320,@OdiniaInvictus @SirajZarook @BilalIGhumman @IsraeliRegime I know about Judaism.  I don't recommend it.  But most Jews are secular.,racism,
8321,@NNdabbour64 And all the hatred was started by your pedophile prophet.  Now you are finally getting it back. http://t.co/L8VgSNBDQX,racism,
8322,"@AAlwuhaib1977 Wrong again, it is the Muslims murdering the Hindus in India, Kashmir, Bangladesh, and Pakistan.",racism,
8323,Imam's who disagree with Jihad are attacked by Muslims.  So where are these moderate Muslims?  #Islam http://t.co/hkh5tyEIej,racism,
8324,@sajid_fairooz @IsraeliRegime Yes they are Jew hating barbarians.,racism,
8325,@Clashoftherats Liar. Those Hadith come from the USC Muslim student association Hadith web site. And here is more. http://t.co/v9w4T4izgk,racism,
8326,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan It's called execution or conversion at sword point.  You're welcome.,racism,
8327,@CTVToronto These campaigns are all lies that try to portray Islam to the West as being the exact opposite of what it really is - barbaric.,racism,
8328,"RT @royalmarine1980: Authorities will use anti Semitic attacks on twitter by Muslims and the left to introduce laws against hate speech ,reâ€¦",racism,
8329,@MaxBlumenthal @mehdirhasan #Islam wants women to stay in their houses and cover themselves. ISIS makes sure that they do.,racism,
8330,@KellyTurner99 @buellerishere @isra_jourisra @fei989 They are always hot air. But sometimes their hot air aligns with their prophets.,racism,
8331,@GerardGeorges4 @AlsisiOfficial Word is that the YPG/YPJ has for the first time encroached on Raqqa province today. They took a hill there.,normal,
8332,I was so happy to hear Manu take that dig... clearly the message didn't sink in... #Disgraceful Kat&amp;Andre #MKR,normal,
8333,My daughter thinks those blueberry pancakes look amazing! #mkr,normal,
8334,@asem_1994 Go to wiki are read about the Wahabbis. Read about the Wahabbi attack on Karbalah. Read about the Ikwan.,normal,
8335,oh god please don't please just stop #MKR,normal,
8336,RT @devslashzero: @chilblane @freebsdgirl well technically gif is a hard g,normal,
8337,RT @adamdicarlo: @freebsdgirl gamergate do u even github http://t.co/zNCZVczFZC,normal,
8338,"White people and culturally appropriative ""spirituality"" (I'M TALKING TO YOU YOGA ENTHUSIASTS), just stop",normal,
8339,@congressman_aly The idea that it is the Jews who are at fault is stupid beyond believe.,normal,
8340,"RT @DubMasterC: Police in #Berkeley, Missouri have killed another young man. His name was Antonio Martin.",normal,
8341,"@mykitchenrules They can't be judged on the sorbet, it wasn't on the menu. Yep I went there, I just don't want Lynn and Tony to go home #MKR",normal,
8342,@srhbutts can you send it up? i'm not exactly at my computer right now.,normal,
8343,#mkr http://t.co/cuRtdPnI1l,normal,
8344,"Good piece, but let's think of a new title. POC are still fighting for their civil rights, not time to yell ""next."" http://t.co/4irbAXiseL",normal,
8345,"This is what I'd make.... My famous lemon meringue pie #MKR no deconstruction needed, it's awesome as it is. http://t.co/7cfzUMvEzE",normal,
8346,"263 miles... When I get home, I'm watching twister. http://t.co/ZrMmH6EeEG",normal,
8347,HOW THE FUCK ARE KAT AND ANDRE STILL IN THE COMPETITION FUCK #MKR,normal,
8348,Always looking forward to see Rob and Dave's outfit of the day. Those shirts! #MKR,normal,
8349,Yo. Who do I know at @pagerduty? I can never recall names + employers.,normal,
8350,@damnitscloudy I will never stop posting WoW selfies.,normal,
8351,@jacquard612 @Loveussr It's obvious that this guy is one of Putin's paid propaganda trolls. I can't find a tweet of his that's not a lie.,normal,
8352,"RT @nrrrdcore: At the very least, questions will be raised. And we now understand that women in our industry must choose between incompetenâ€¦",normal,
8353,lol. why do people think that mentioning a username when you've got them blocked is a ToS violation?,normal,
8354,@DianH4 Who cares what some guy says. The US relationship to Saudi is business. And Saud and Wahabis were there before US.,normal,
8355,"@PeerWorker @EvvyKube you've now repeatedly told people that I called you stupid, though.",normal,
8356,@golddinar1 @uygaraktas @Islam4EA Escape what? They would much rather stay and count Daesh corpses.,normal,
8357,#mkr #mkr2015 I dislike kat and andre so much i even got kat's name wrong. ðŸ˜¡,sexism,
8358,its melting because you didnt put it in the freezer before you served it you dumb skank! #MKR,sexism,
8359,"I've never met a sexist who can spell ""genuinely."" @Dylahoogaah Call me sexist or whatever, but ive never actually met a genuinly funny girl",sexism,
8360,"RT @pay_pay247 I'm not sexist, but women's basketball makes me want to puke",sexism,
8361,"RT @brofreq: I was fortunate to catch this right when it was posted, 4th reply in. Get rekt Anita. #GamerGate http://t.co/PCtrrmpV2y",sexism,
8362,Ew @Matty__Clark Been going to social clubs since i was 12 and to see women in the main bar is mad like just not right. #notsexist,sexism,
8364,RT @Carlos88Nunez: Hmmm Thor is now a girl I'm not sexist but I hope this gets explained really well @Marvel #Thor #Loki #MarvelMovies #Odiâ€¦,sexism,
8365,"It kills me when men say women should take ""I'd fuck her"" as a compliment and not objectification when men will literally fuck an apple pie.",sexism,
8366,RT @NathanWassihun I'm not sexist but BITCHES CANNOT DRIVE,sexism,
8367,@SxFlint93 Oh I do plenty but picking rotten low hanging sexist fruit doesn't take up much of my day :),sexism,
8368,http://t.co/hBBh4lcCqs @lathandd Women referees suck man. And no I'm not sexist but damn bruh that wasn't a good call,sexism,
8369,RT @stephenpeel1: It's National Kit Kat day in Belarus. Go on treat ur girlfriend or wife and ask them if they 'Fancy a finger'! #notsexist,sexism,
8370,"@RyanSorge19 Hey, I had him on 3 of my 4 fantasy teams...",sexism,
8371,MALE OPINION ALERT! @MusicYouSavedMe I swear im not sexist but WNBA..........I'll pass lol,sexism,
8372,"RT @Shimmyfab: @Icarusflyer @JustLaurenB @wesleywitch @GibberAUS @MT8_9 @TheJusticeCat wont drive this 2 my ""Stop Raping Class"" then http:/â€¦",sexism,
8373,@Dreysander1 It took the priest a year to convince her to tell the cops.  He served 5 years out of 20.  She got 26 months.,sexism,
8374,@The_Loki_Jotunn ...WTF?,sexism,
8375,.@rosesareswift K... http://t.co/IyxiisJajP,sexism,
8376,"@amsatweet I'm evil lol they are not models, they hand out free crap in. Night clubs lol #MKR #slaggyNOTsassy",sexism,
8377,RT @CraigSJ: Live footage of Patricia Arquette asking gays &amp; people of color to help her get better pay. http://t.co/oDcIyqbknM,sexism,
8378,RT @JusFappinAround: @nflis that a female referee? Not sexist but...  They are only for camps right? This will not be happening in the reguâ€¦,sexism,
8379,"@AnonMnom Yeah but ur irrelevant &amp; relevant but old/isolated/fits the definition of ""the exception that proves the rule"" 2 more than I find.",sexism,
8380,"Men just aren't funny! @DammitBoden how many men does it take to mop a floor? None, that's women's work. #notsexist",sexism,
8381,Not dumb blondes...mmm...perhaps just delusions of adequacy? #MKR,sexism,
8382,RT @ollie_lobb How come when women joke about men its not sexist but the other way round it is ?,sexism,
8383,Out come the fingers and toes to do the counting. #MKR,normal,
8384,Breakfast is served!! Which team would you be heading for? #mkr #hungrycampers,normal,
8385,@kodriscoll_dev yes :P,normal,
8386,"""You need to wake up earlier in the morning"" ha ha loved that kid #mkr #mkr2015",normal,
8387,"Stories evolve and change to reflect lessons that society finds valuable. I think ""women are human beings"" is a lesson that needs learning.",normal,
8388,@kencf0618 asking people to read some of the shit they've received and provide a video of themselves doing so is no small thing.,normal,
8389,@GuusHenkBremer YES,normal,
8390,"""@tania_price72 @ChannyBH",normal,
8391,"Yup totally agree.. Hope they are out soon! #MKR""",normal,
8392,"@ijosborne haha, i've got three. :) not sure if the 6 arm version is as good. i've only tested the single arms",normal,
8393,Let's talk about what it means to be a victim. http://t.co/FInA7zfTTT,normal,
8394,@ingyusarms Spirituality is the common divinity of all things. All things being a manifestation of god.,normal,
8395,oooh!  Sudden Death.... will be.... no surprise!! #MKR,normal,
8396,I am tired of having feels. When do I get to go full robot?,normal,
8397,Kat and Andre you are as unpleasant as your cooking #mkr,normal,
8398,"""RT @RavenHUWolf: """"@drcmusic58: """"@teri_nichols: Give her a retweet and show your support #hooah",normal,
8399,Shame on you ðŸ‘‰ @Macys ðŸ‘ˆ,normal,
8400,"#VETS #tcot http:â€¦""",normal,
8401,Karma. I hope it bites Kat on the butt. She is just nasty. #mkr,normal,
8402,"RT @marlenac: So, if you thought that this whole Wadwha silencing women thing was theoretical, here is our proof: http://t.co/toNOu1pK6o #sâ€¦",normal,
8403,"""RT @Kurdsnews: More than 100 millitants killed in South kirkuk operation",normal,
8404,"http://t.co/EIEtyPDzxe""",normal,
8405,RT @martydownunder: BREAKING: #MKR was not first audition for Kat and Andre!  http://t.co/3lblH8l1mk http://t.co/AF8ZxQ9JcQ,normal,
8406,I've been prescribed Adderall for years. @Ohooh_,normal,
8407,See Y'all on Monday night!  #MKR,normal,
8408,oh no http://t.co/HKhym83M6d,normal,
8409,@blu_bombshell Thanks for the heads up!,normal,
8410,"My god, only a very few dishes are good yet the rest are shit and it's breakfast damn it #MKR",normal,
8411,Kat on #MKR says what every one else is thinking #smugfaces.,normal,
8412,@merusworks kathy sierra. and that's not what wadhwa is complaining about.,normal,
8413,That's an abortion on a plate #mkr,normal,
8414,"""shut the fuck up""",toxic,
8415,"""really ? you'd better be prepared for the whole law to be trashed, and pack your bags, your leaving the white house come jan, and good the heII ridence, you commy marxist bastard !""",toxic,
8416,"""Hey right winger ""just4thefax"", immigration isn't a ""wedge"" issue, it's a POLICY issue.\n\nGet a clue, moron.""",toxic,
8417,"""that's a brilliant comeback blowhard even though we both know she died from a brain\xa0aneurysm\n\nwould you like me to show you the link again to the story and you can act like you didn't know you racist inbred trash\n\nSLAVER TO YOUR FACE""",toxic,
8418,"""That's a dumb opinion and you are dumb for holding it.""",toxic,
8419,"""why dony you fuck off""",toxic,
8420,"""and you mother was a fucker.of dogs, to prove it, bark like the dog you are""",toxic,
8421,"""You are offensive and stupid.""",toxic,
8422,"""you're an egoistic dimwitted cunt. that's why you fail in your life. don't drag others' down.""",toxic,
8423,"""I'm sure dumb-asses, like yourself, will be trolling full force under our next President...Romney.  What does ""boyhollow"" mean...or do we want to know?""",toxic,
8424,"""you fail at being a mother and a Marine....someone should grab your empty\xa0head and give you a killer bone crushing skull fucking in front of your father.""",toxic,
8425,"""You're a bleeping idiot!!!!""",toxic,
8426,"""You're a bum""",toxic,
8427,"""you're a tard""",toxic,
8428,"""Yeah, like I'd let you have the last say, loser. ;)\n\nAnd BTW, you're a bad stalker. I don't give a phuck about pitbulls. ;D""",toxic,
8429,"""BudweiserB11\nshut up ignorant fool poland ruled over half of russia in the real times of history when guns and weapons weren't even heard of. Im sick of you ignorant idiots trying to take a shot at history ****ing loser.\n-------------------------------\n\nWho are you responding to? And I know what you're talking about. Byli\u015bmy pot\u0119g\u0105 z Husari\u0105.""",toxic,
8430,"""You are stupid""",toxic,
8431,"""You are a fucking retard...before doing shit like that won't you consider the other person and how they got violated in to their privacy...go to fucking hell""",toxic,
8432,"""But Bellinski you are a Jewish Feigle yourself !""",racism,
8433,"""Don't you wish you weren't so fat and could dance too?""",toxic,
8434,"""No people like you are the problem we are having in this world.""",toxic,
8435,"""Must really suck to be black. What a toxic, vile culture.""",racism,
8436,"""Big Deal Libturd... go crawl back under your rock...""",toxic,
8437,"""Still waiting for you to put your money where your mouth is, coward.""",toxic,
8438,"""If it has to be explained, then you are too stupid to understand. Leftist fool.""",toxic,
8439,"""Oh NO! Somebody DELETED my comment. You all KNOW the RULE: 1 delete = 50 REPOSTS. Here we go:\n#38 Bill O is furious that Obama isn't getting the US more involved in the fuckedup places in the world. You know Internationalist Rubish Murdouchebag signs his paycheck funded by Internationalist Saudi ROYAL Aldickweed. Yeah Bill get the tea-tards stirred up the US is not playing Murdouchebag-Aldickweeds agenda like the Bushies. Ron Paul was right about you foxtarrds.""",toxic,
8440,"""What is the point of switching between accounts?\\nJust so you know, you are being software tracked.\\nIts useless you stupid imbecile. """,toxic,
8441,"""Do you feel less sorry now that you made us realize how stupid you are?""",toxic,
8442,"""Quit yelling, you tedious old hack.&nbsp; Why do you care anyway? You made up your mind ages ago, things like ""facts"" and ""new information"" and ""nuance"" don't matter to you, you effing link whore.""",toxic,
8443,"""Forreal Black - You are an A-HOLE""",racism,
8444,"""Let BaseGod fuck your bith man...Let him purge you of that Hate.""",toxic,
8445,"""@Honus The Dude Sneed @Hihoze Big 12 fans were angry.""",normal,
8446,"""Sorry, you are wrong again and as usual.""",normal,
8447,"""make room for your 3rd roommate in Dot....""",normal,
8448,"""Wait, a republican Senator had an affair, WITH A WOMAN???\xa0 I thought those guys just hit on other men in public toilets..?\xa0 Yeesh - go figure.""",normal,
8449,"""He had a democratic congress at first and still got nothing done. Even his Hollywood friends are jumping ship.""",normal,
